"x" "y" "z" "temp"
21 34.7385 0 435.2
0 34.8117 0 458.4844
9 34.8131 0 713.17
21 34.8374 0 672.35
12 34.8905 0 697
0 34.9107 0 700.7892
9 34.912 0 704.8
18 34.9319 0 358.35
21 34.9368 0 666.4
12 34.9893 0 689
15 34.9937 0 435.064
18 35.031 0 576.51
15 35.0926 0 727.735
0 35.1067 0 682.4856
9 35.1077 0 685.27
21 35.1335 0 653.65
12 35.1858 0 669
9 35.2072 0 674.11
18 35.2279 0 561.36
12 35.2849 0 658
15 35.2892 0 705.706
18 35.3271 0 553.28
9 35.4039 0 649.93
12 35.4815 0 341
0 35.4986 0 633.676
18 35.5233 0 535.1
21 35.5249 0 622.2
12 35.5813 0 616
0 35.5979 0 617.9872
21 35.6245 0 367.2
15 35.6806 0 339.605
12 35.7771 0 579
15 35.7799 0 624.933
0 35.7949 0 583.9948
9 35.7956 0 374.65
21 35.8211 0 597.55
12 35.8764 0 558
0 35.8935 0 565.6912
9 35.8951 0 568.09
15 35.976 0 582.973
12 36.0729 0 531
15 36.0751 0 575.63
0 36.0897 0 294.6236
9 36.091 0 556.0
12 36.172 0 532
0 36.1893 0 550.874
9 36.1905 0 556.93
21 36.2126 0 589.9
12 36.2706 0 548
15 36.2721 0 285.057
0 36.2878 0 563.948
9 36.2894 0 568.09
21 36.3119 0 594.15
12 36.3698 0 570
15 36.3712 0 615.492
0 36.3869 0 583.1232
9 36.3885 0 586.69
21 36.4101 0 601.8
12 36.4688 0 591
15 36.47 0 636.472
0 36.486 0 601.4268
9 36.4875 0 604.36
21 36.5095 0 611.15
12 36.5674 0 316
15 36.5689 0 655.354
0 36.5847 0 618.8588
9 36.5862 0 622.03
21 36.6082 0 368.9
18 36.698 0 539.14
12 36.7646 0 641
15 36.7653 0 686.824
0 36.7818 0 648.4932
9 36.7827 0 436.96
18 36.7965 0 548.23
21 36.8048 0 635.8
12 36.8629 0 654
15 36.8645 0 700.461
0 36.8807 0 660.6956
18 36.9934 0 564.39
15 37.061 0 723.539
0 37.0775 0 424.492
12 37.1591 0 686
15 37.16 0 422.476
9 37.1746 0 696.43
0 37.1756 0 692.9448
21 37.1967 0 664.7
9 37.2735 0 705.73
12 37.3554 0 703
15 37.357 0 751.862
0 37.372 0 709.5052
18 37.3853 0 592.67
9 37.4696 0 721.54
9 37.5691 0 728.98
12 37.7471 0 409
15 37.7488 0 758.156
0 37.7651 0 712.9916
9 37.7654 0 716.89
12 37.8467 0 701
15 37.8478 0 750.813
0 37.863 0 705.1472
9 37.8649 0 489.04
12 37.9455 0 693
15 37.9461 0 741.372
0 37.9625 0 696.4312
9 37.9634 0 699.22
21 37.979 0 663.85
12 38.044 0 684
15 38.0454 0 416.182
0 38.0611 0 686.8436
21 38.0785 0 657.05
12 38.1432 0 674
15 38.1444 0 721.441
9 38.1598 0 679.69
18 38.1676 0 326.03
21 38.1769 0 650.25
18 38.2668 0 558.33
12 38.3399 0 651
15 38.3409 0 698.363
21 38.3742 0 634.95
18 38.4641 0 540.15
21 38.4721 0 369.75
9 38.5519 0 627.61
18 38.5623 0 531.06
9 38.6507 0 611.8
12 38.7318 0 284
15 38.7334 0 634.374
18 38.7587 0 511.87
12 38.8299 0 568
15 38.8318 0 613.394
9 38.8473 0 576.46
12 39.0269 0 533
15 39.0287 0 257.783
18 39.1514 0 248.26
21 39.1598 0 329.8
9 39.2418 0 560.65
18 39.25 0 494.7
21 39.2587 0 591.6
9 39.341 0 577.39
18 39.3484 0 503.79
21 39.358 0 597.55
12 39.4194 0 581
15 39.4207 0 625.982
0 39.4364 0 325.1296
9 39.4394 0 595.99
18 39.4482 0 513.89
21 39.457 0 345.1
12 39.5177 0 601
15 39.5192 0 645.913
0 39.5353 0 610.1428
9 39.5388 0 613.66
18 39.5462 0 523.99
21 39.5556 0 615.4
12 39.6172 0 618
15 39.618 0 663.746
0 39.634 0 626.7032
9 39.7349 0 645.28
18 39.7428 0 543.18
21 39.7532 0 631.55
12 39.8129 0 338
15 39.8152 0 370.026
0 39.8306 0 654.5944
9 40.1276 0 463.0
18 40.1349 0 327.04
21 40.1438 0 661.3
12 40.2053 0 690
15 40.2067 0 738.225
0 40.2228 0 697.3028
9 40.2259 0 701.08
18 40.2341 0 582.57
12 40.304 0 699
15 40.3059 0 747.666
0 40.3209 0 706.0188
9 40.4329 0 718.75
18 40.4329 0 595.7
12 40.501 0 714
15 40.502 0 763.401
0 40.5178 0 448.8968
0 40.6168 0 723.4508
0 40.7157 0 716.478
9 40.8144 0 713.17
0 40.8148 0 708.6336
18 40.8223 0 591.66
12 40.8933 0 384
15 40.8945 0 418.28
0 40.9132 0 700.7892
9 40.9139 0 703.87
18 40.9218 0 584.59
21 40.9271 0 400.35
12 40.9915 0 688
15 40.9933 0 737.176
9 41.013 0 694.57
18 41.0208 0 325.02
21 41.0257 0 661.3
0 41.1107 0 682.4856
21 41.1252 0 654.5
12 41.1885 0 669
15 41.19 0 717.245
18 41.2173 0 562.37
21 41.2234 0 379.1
12 41.2875 0 657
15 41.289 0 705.706
18 41.3156 0 554.29
21 41.3222 0 371.45
12 41.4843 0 631
15 41.4859 0 678.432
0 41.5017 0 357.3788
18 41.5123 0 536.11
21 41.5197 0 623.9
15 41.5848 0 331.213
0 41.6011 0 617.9872
15 41.7812 0 624.933
0 41.7974 0 583.1232
12 41.8759 0 240
15 41.8795 0 603.953
0 41.8961 0 565.6912
18 41.9045 0 498.74
21 41.9113 0 592.45
12 41.9752 0 538
15 42.0762 0 576.679
0 42.0932 0 550.0024
12 42.1713 0 533
15 42.1755 0 577.728
0 42.1916 0 550.874
12 42.4659 0 591
15 42.4664 0 636.472
6 42.4669 0 653.8856
0 42.4673 0 597.9404
9 42.4677 0 601.57
3 42.5634 0 652.728
12 42.5638 0 609
15 42.5643 0 654.305
9 42.5647 0 618.31
6 42.5651 0 673.9364
0 42.5655 0 615.3724
15 42.6608 0 672.138
3 42.6614 0 669.918
0 42.6623 0 630.1896
9 42.6628 0 634.12
12 42.6632 0 625
18 42.6867 0 278.56
21 42.6933 0 354.45
3 42.7585 0 684.5295
12 42.759 0 640
15 42.7595 0 686.824
6 42.7599 0 705.8354
0 42.7603 0 645.0068
9 42.7608 0 648.07
18 42.7864 0 547.22
21 42.7928 0 635.8
0 42.8567 0 657.2092
12 42.8571 0 653
9 42.8577 0 662.02
0 42.9556 0 669.4116
15 42.956 0 712.0
12 42.9565 0 665
9 42.9569 0 674.11
6 42.9573 0 730.4432
18 42.9822 0 564.39
21 42.9894 0 651.1
18 43.0821 0 310.88
21 43.0885 0 657.9
15 43.1518 0 734.029
12 43.1523 0 685
3 43.1528 0 729.2235
0 43.1532 0 690.33
6 43.1536 0 751.4054
9 43.154 0 694.57
3 43.2506 0 737.8185
18 43.278 0 586.61
