"x" "y" "z" "temp"
15 15.2437 0 596.6883
3 15.2781 0 787.25
0 15.2888 0 717.25
12 15.2927 0 647.5
9 15.2996 0 699.74
21 15.3001 0 631.97
18 15.3289 0 614.23
15 15.3423 0 624.0892
3 15.3769 0 810.5
0 15.3878 0 746.5
12 15.3912 0 670.0
9 15.3983 0 724.18
21 15.3992 0 642.955
18 15.4266 0 633.508
15 15.4408 0 647.0706
3 15.4764 0 821.0
0 15.4868 0 757.75
12 15.4896 0 677.5
9 15.4972 0 728.88
21 15.4978 0 645.49
18 15.5263 0 628.0
15 15.5399 0 633.8121
3 15.5748 0 803.75
0 15.5856 0 730.75
12 15.5882 0 656.5
9 15.5956 0 706.32
21 15.5961 0 634.505
18 15.6247 0 606.886
15 15.6383 0 608.179
3 15.6739 0 776.75
0 15.6839 0 697.0
12 15.6869 0 631.0
21 15.6944 0 625.21
9 15.6949 0 674.36
18 15.723 0 583.018
15 15.7372 0 577.2425
3 15.7725 0 731.0
0 15.7825 0 657.25
12 15.7855 0 601.0
21 15.7933 0 618.45
9 15.7938 0 628.3
18 15.8219 0 555.478
15 15.836 0 542.7704
3 15.8706 0 638.0
0 15.8817 0 622.0
12 15.8844 0 572.5
21 15.892 0 615.915
9 15.8926 0 561.56
18 15.9209 0 534.364
15 15.9346 0 516.2534
3 15.9696 0 547.25
0 15.9801 0 615.25
12 15.9837 0 567.25
9 15.9914 0 547.46
21 15.9918 0 615.915
18 16.0192 0 535.282
15 16.0333 0 522.4407
3 16.0687 0 657.5
0 16.0785 0 634.0
12 16.0818 0 584.5
9 16.0893 0 605.74
21 16.0903 0 616.76
18 16.118 0 560.068
15 16.1322 0 558.6806
3 16.1673 0 742.25
0 16.1776 0 675.25
12 16.1807 0 616.75
9 16.188 0 660.26
21 16.1889 0 622.675
18 16.2172 0 587.608
15 16.2312 0 593.1527
3 16.2653 0 783.5
0 16.2766 0 713.5
12 16.2797 0 644.5
9 16.2868 0 695.98
21 16.2874 0 631.125
18 16.3157 0 611.476
15 16.3301 0 621.4375
3 16.3643 0 807.5
0 16.3747 0 743.5
12 16.3784 0 667.75
9 16.3854 0 721.36
21 16.3865 0 642.11
18 16.4142 0 631.672
15 16.4286 0 645.3028
3 16.4629 0 823.25
0 16.4739 0 760.75
12 16.4774 0 680.5
21 16.4845 0 647.18
9 16.485 0 731.7
18 16.5135 0 630.754
15 16.5272 0 637.3477
3 16.5621 0 806.75
0 16.5722 0 734.5
12 16.5757 0 659.5
9 16.583 0 710.08
21 16.5836 0 636.195
18 16.6119 0 609.64
15 16.6256 0 611.7146
3 16.6603 0 781.25
0 16.6713 0 702.25
12 16.6741 0 634.75
21 16.6819 0 626.055
9 16.6825 0 679.06
18 16.7102 0 586.69
15 16.7248 0 581.662
3 16.759 0 739.25
0 16.7698 0 661.75
12 16.7732 0 605.5
9 16.7803 0 635.82
21 16.781 0 619.295
18 16.8089 0 560.068
15 16.8232 0 547.1899
3 16.8586 0 654.5
0 16.8688 0 625.75
12 16.872 0 575.5
21 16.8799 0 616.76
9 16.8804 0 570.96
18 16.9085 0 536.2
15 16.9219 0 518.0212
3 16.9573 0 548.0
0 16.9675 0 615.25
12 16.9703 0 567.25
9 16.9779 0 547.46
21 16.9783 0 616.76
18 17.0064 0 534.364
15 17.0211 0 519.789
3 17.0559 0 640.25
0 17.0664 0 629.5
12 17.069 0 580.75
9 17.077 0 596.34
21 17.0776 0 616.76
18 17.1057 0 556.396
15 17.1199 0 554.2611
3 17.1543 0 734.75
0 17.1658 0 670.0
12 17.1682 0 613.0
21 17.1755 0 621.83
9 17.176 0 654.62
18 17.204 0 584.854
15 17.2183 0 589.6171
3 17.2535 0 779.0
0 17.2635 0 709.0
12 17.2672 0 641.5
21 17.2744 0 630.28
9 17.275 0 692.22
18 17.3035 0 608.722
15 17.3168 0 618.7858
3 17.3518 0 805.25
0 17.3623 0 739.75
12 17.3655 0 664.75
9 17.3728 0 718.54
21 17.3733 0 641.265
18 17.4022 0 629.836
15 17.4158 0 645.3028
3 17.4503 0 833.75
0 17.4617 0 781.75
12 17.4642 0 752.5
21 17.4719 0 729.99
9 17.4723 0 784.34
18 17.5001 0 774.88
15 17.5149 0 770.8166
3 17.5497 0 847.25
0 17.5597 0 849.25
12 17.5629 0 830.5
9 17.5702 0 838.86
21 17.5708 0 850.825
18 17.5994 0 867.598
15 17.6127 0 873.349
3 17.6477 0 864.5
0 17.6593 0 887.5
12 17.6622 0 867.25
9 17.669 0 867.06
21 17.6699 0 906.595
18 17.6984 0 878.614
15 17.7121 0 882.188
3 17.7464 0 866.75
0 17.7579 0 892.75
12 17.7605 0 871.0
9 17.7681 0 868.94
21 17.7686 0 911.665
18 17.7968 0 878.614
15 17.8109 0 882.188
3 17.8452 0 863.0
0 17.8559 0 890.5
12 17.8595 0 869.5
9 17.8663 0 867.06
21 17.8671 0 911.665
18 17.8951 0 879.532
15 17.9089 0 883.0719
3 17.9438 0 860.0
0 17.9558 0 889.75
12 17.9578 0 869.5
9 17.9656 0 867.06
21 17.9661 0 912.51
18 17.9941 0 878.614
15 18.0082 0 882.188
3 18.0431 0 860.75
0 18.0533 0 889.0
12 18.0572 0 868.75
9 18.0639 0 867.06
21 18.0649 0 910.82
18 18.0926 0 878.614
15 18.1067 0 881.3041
3 18.1415 0 865.25
0 18.1521 0 890.5
12 18.1553 0 868.75
21 18.1629 0 909.975
9 18.1633 0 868.0
18 18.1913 0 877.696
15 18.2052 0 879.5363
3 18.2401 0 866.75
0 18.2515 0 890.5
12 18.2542 0 868.75
21 18.2616 0 909.975
9 18.262 0 868.94
18 18.2908 0 878.614
15 18.304 0 882.188
3 18.3392 0 872.0
0 18.3501 0 895.75
12 18.353 0 871.0
9 18.3603 0 871.76
21 18.3608 0 911.665
18 18.3888 0 880.45
15 18.4032 0 883.9558
3 18.4376 0 874.25
0 18.4486 0 897.25
12 18.4512 0 870.25
9 18.4589 0 872.7
21 18.4599 0 909.975
18 18.4878 0 878.614
15 18.502 0 881.3041
3 18.5372 0 872.75
0 18.5476 0 895.0
12 18.5505 0 870.25
9 18.5581 0 870.82
21 18.5586 0 909.975
18 18.586 0 877.696
15 18.6001 0 880.4202
3 18.6359 0 869.75
0 18.646 0 892.0
12 18.6489 0 869.5
9 18.6572 0 869.88
21 18.6576 0 910.82
18 18.6857 0 877.696
15 18.6989 0 880.4202
3 18.7338 0 865.25
0 18.7449 0 888.25
12 18.7479 0 867.25
9 18.756 0 867.06
21 18.7565 0 909.975
18 18.7845 0 877.696
15 18.7982 0 879.5363
3 18.8325 0 860.75
0 18.8435 0 883.75
12 18.8466 0 865.75
9 18.8539 0 863.3
21 18.8545 0 909.13
18 18.883 0 871.27
15 18.8969 0 868.9295
3 18.9314 0 850.25
0 18.9418 0 871.0
12 18.9455 0 858.25
9 18.9527 0 854.84
21 18.9533 0 897.3
18 18.9819 0 867.598
15 18.9957 0 875.1168
3 19.0306 0 856.25
0 19.0413 0 884.5
12 19.0445 0 865.75
21 19.0515 0 907.44
9 19.052 0 866.12
18 19.0805 0 879.532
15 19.0944 0 884.8397
3 19.1292 0 867.5
0 19.1392 0 898.0
12 19.1424 0 874.0
21 19.1508 0 917.58
9 19.1512 0 873.64
18 19.1791 0 883.204
15 19.193 0 885.7236
3 19.2278 0 863.75
0 19.2382 0 877.0
12 19.2412 0 859.0
21 19.2489 0 907.44
9 19.2494 0 859.54
18 19.2778 0 871.27
15 19.2918 0 874.2329
3 19.3266 0 861.5
0 19.3368 0 874.0
12 19.3408 0 858.25
9 19.3476 0 859.54
21 19.3482 0 898.99
18 19.3765 0 869.434
15 19.3907 0 871.5812
3 19.4255 0 869.75
0 19.4361 0 883.75
12 19.439 0 861.25
9 19.4469 0 864.24
21 19.4474 0 902.37
18 19.4751 0 870.352
15 19.4895 0 871.5812
3 19.5246 0 867.5
0 19.5341 0 864.25
12 19.5374 0 849.25
9 19.5449 0 840.74
21 19.5454 0 899.835
18 19.5744 0 861.172
15 19.5878 0 811.476
3 19.6231 0 812.75
0 19.6332 0 752.5
12 19.6365 0 757.75
9 19.6438 0 772.12
21 19.6443 0 888.85
18 19.6721 0 823.534
15 19.6868 0 791.1463
3 19.7218 0 791.75
0 19.7325 0 708.25
12 19.7356 0 735.25
21 19.7434 0 888.85
18 19.7709 0 760.192
15 19.7852 0 693.0334
3 19.8207 0 709.25
0 19.8307 0 646.75
12 19.834 0 607.75
21 19.8414 0 754.495
9 19.8419 0 616.08
18 19.8695 0 550.888
15 19.8842 0 530.3958
3 19.9191 0 567.5
0 19.9292 0 616.0
12 19.9327 0 568.0
21 19.9405 0 615.915
9 19.941 0 548.4
18 19.9689 0 533.446
15 19.9824 0 516.2534
3 20.0179 0 576.5
0 20.0285 0 618.25
12 20.0316 0 570.25
21 20.0396 0 615.915
18 20.0675 0 545.38
15 20.081 0 538.3509
3 20.1162 0 708.5
0 20.1275 0 652.75
12 20.1303 0 600.25
9 20.1376 0 636.76
21 20.1381 0 619.295
18 20.1663 0 574.756
15 20.1806 0 575.4747
3 20.2154 0 767.0
0 20.2256 0 694.75
12 20.2289 0 631.0
9 20.2365 0 681.88
21 20.2371 0 626.9
18 20.2648 0 601.378
15 20.2791 0 607.2951
3 20.3134 0 798.5
0 20.325 0 729.25
12 20.3279 0 657.25
21 20.3351 0 638.73
9 20.3358 0 711.96
18 20.3635 0 624.328
15 20.3774 0 633.8121
3 20.4124 0 818.0
0 20.4232 0 755.5
12 20.4262 0 679.0
21 20.4337 0 648.87
9 20.4341 0 734.52
18 20.4627 0 639.934
15 20.4766 0 647.9545
3 20.5111 0 817.25
0 20.5217 0 748.75
12 20.5253 0 672.25
21 20.5329 0 640.42
18 20.5609 0 621.574
15 20.5752 0 624.9731
3 20.6098 0 798.5
0 20.6209 0 724.75
12 20.6238 0 668.5
21 20.6315 0 883.78
9 20.632 0 721.36
18 20.66 0 873.106
15 20.6743 0 870.6973
3 20.7092 0 861.5
0 20.7194 0 877.75
12 20.7221 0 860.5
21 20.7305 0 898.99
9 20.731 0 858.6
18 20.7587 0 881.368
15 20.7722 0 887.4914
3 20.8074 0 867.5
0 20.8184 0 898.0
12 20.8211 0 874.0
21 20.8288 0 918.425
18 20.8568 0 882.286
15 20.8717 0 885.7236
3 20.9066 0 863.75
0 20.9173 0 895.75
12 20.9205 0 873.25
9 20.9272 0 871.76
21 20.928 0 917.58
