"x" "y" "z" "temp"
15 16.1924 0 736
3 16.1961 0 718
18 16.1996 0 656
9 16.2005 0 669
12 16.205 0 724
6 16.2074 0 698
0 16.2294 0 706
21 16.232 0 641
15 16.292 0 747
3 16.2952 0 706
18 16.2983 0 667
9 16.2991 0 663
12 16.3036 0 722
6 16.3057 0 697
0 16.3285 0 720
21 16.3313 0 660
15 16.3901 0 758
3 16.394 0 694
18 16.3965 0 671
9 16.3985 0 657
12 16.4026 0 717
6 16.4045 0 690
0 16.427 0 717
21 16.4295 0 679
15 16.4893 0 761
3 16.4928 0 691
18 16.4955 0 667
9 16.4975 0 666
12 16.5009 0 711
6 16.5041 0 683
0 16.5262 0 710
21 16.5278 0 682
15 16.5875 0 757
3 16.5917 0 715
18 16.5936 0 660
9 16.5955 0 682
12 16.5992 0 708
6 16.6027 0 678
0 16.625 0 701
21 16.6275 0 672
15 16.6863 0 752
3 16.6907 0 738
18 16.6928 0 655
9 16.6943 0 693
12 16.6983 0 721
6 16.7007 0 693
0 16.7233 0 698
21 16.7259 0 660
15 16.7852 0 748
3 16.7892 0 739
18 16.7913 0 663
9 16.7937 0 688
12 16.797 0 736
6 16.7996 0 709
0 16.8221 0 716
21 16.8248 0 650
15 16.8836 0 757
3 16.8879 0 726
18 16.8907 0 676
9 16.8921 0 679
12 16.8961 0 738
0 16.9201 0 732
21 16.9235 0 668
15 16.9831 0 766
3 16.9861 0 714
18 16.9887 0 685
9 16.9904 0 672
12 16.9941 0 733
6 16.997 0 708
0 17.0193 0 735
21 17.022 0 687
15 17.082 0 774
3 17.085 0 703
18 17.0873 0 683
9 17.0891 0 672
12 17.0933 0 727
6 17.0962 0 701
0 17.1182 0 729
21 17.1207 0 701
15 17.1802 0 772
3 17.1841 0 716
18 17.1863 0 677
9 17.1879 0 688
12 17.1926 0 721
6 17.1948 0 693
0 17.2171 0 721
21 17.2196 0 694
15 17.279 0 768
3 17.2822 0 741
18 17.2848 0 670
9 17.2864 0 704
12 17.291 0 727
6 17.2936 0 697
0 17.3159 0 712
21 17.3186 0 683
15 17.3773 0 764
3 17.3819 0 760
18 17.3834 0 668
9 17.3851 0 707
12 17.3899 0 742
6 17.392 0 714
0 17.4146 0 720
21 17.417 0 671
15 17.4764 0 763
3 17.4798 0 752
18 17.4828 0 680
9 17.4845 0 700
12 17.488 0 755
6 17.491 0 730
0 17.5132 0 739
21 17.5161 0 670
15 17.5755 0 775
3 17.5785 0 738
18 17.581 0 695
9 17.5827 0 692
12 17.5874 0 751
6 17.5896 0 728
0 17.6124 0 754
21 17.6143 0 694
15 17.6739 0 786
3 17.6781 0 724
18 17.6802 0 698
9 17.6817 0 683
12 17.6859 0 743
6 17.6884 0 719
0 17.7107 0 749
21 17.7129 0 712
15 17.773 0 788
3 17.7764 0 720
18 17.7784 0 693
9 17.7811 0 694
12 17.7844 0 736
6 17.7877 0 710
0 17.8089 0 740
21 17.8118 0 716
15 17.8718 0 784
3 17.8755 0 746
18 17.8785 0 685
9 17.879 0 712
12 17.8832 0 734
6 17.8862 0 703
0 17.9078 0 730
21 17.9105 0 704
15 17.9705 0 778
3 17.9739 0 769
18 17.9764 0 678
9 17.9779 0 724
12 17.9823 0 749
0 18.0067 0 727
21 18.0095 0 690
15 18.0687 0 774
3 18.0729 0 772
18 18.075 0 686
9 18.0773 0 720
12 18.0812 0 764
6 18.0835 0 737
0 18.1052 0 746
21 18.1085 0 678
15 18.168 0 782
3 18.1711 0 761
18 18.1741 0 701
9 18.1755 0 711
12 18.1799 0 767
6 18.1827 0 745
0 18.2044 0 764
21 18.2073 0 696
15 18.2665 0 794
3 18.2702 0 746
18 18.2728 0 714
9 18.2739 0 702
12 18.2778 0 761
6 18.2805 0 738
0 18.3025 0 768
21 18.3057 0 720
15 18.3646 0 802
3 18.3688 0 735
18 18.3708 0 712
9 18.373 0 698
12 18.3768 0 755
0 18.4019 0 761
21 18.4047 0 735
15 18.4642 0 800
3 18.4675 0 742
18 18.4696 0 704
9 18.4722 0 714
12 18.4762 0 746
6 18.4788 0 721
0 18.5006 0 751
21 18.5026 0 729
15 18.5625 0 795
3 18.5667 0 767
18 18.5687 0 697
9 18.5702 0 730
12 18.5745 0 750
6 18.5773 0 719
0 18.5994 0 743
21 18.6021 0 718
15 18.6612 0 791
3 18.6652 0 785
18 18.6678 0 691
9 18.669 0 741
12 18.6729 0 764
6 18.6762 0 734
0 18.6974 0 742
21 18.7001 0 706
15 18.76 0 787
3 18.7635 0 790
18 18.7661 0 697
9 18.7678 0 737
12 18.772 0 778
0 18.7963 0 760
21 18.7992 0 695
15 18.8582 0 794
3 18.8623 0 778
18 18.865 0 714
9 18.8661 0 728
12 18.8705 0 783
6 18.8733 0 762
0 18.895 0 779
21 18.8977 0 710
15 18.9577 0 806
3 18.9612 0 764
18 18.9633 0 728
9 18.965 0 719
12 18.9696 0 776
6 18.9725 0 755
0 18.9937 0 784
21 18.9965 0 732
15 19.0564 0 816
3 19.0595 0 750
18 19.0627 0 726
9 19.0641 0 712
12 19.0682 0 768
6 19.0709 0 746
0 19.0927 0 776
21 19.0956 0 751
15 19.1546 0 813
3 19.1584 0 757
18 19.161 0 718
9 19.1628 0 729
12 19.1668 0 759
6 19.1692 0 735
0 19.1911 0 764
21 19.1938 0 743
15 19.2541 0 807
3 19.2579 0 784
18 19.26 0 709
9 19.2615 0 747
12 19.2653 0 764
6 19.268 0 733
0 19.2904 0 754
21 19.2933 0 730
15 19.352 0 801
3 19.3566 0 805
18 19.3585 0 702
9 19.3605 0 756
12 19.3643 0 783
6 19.3671 0 754
0 19.3893 0 761
21 19.392 0 715
15 19.4505 0 799
3 19.4552 0 799
18 19.4574 0 716
9 19.4586 0 748
12 19.4628 0 797
6 19.4658 0 772
0 19.4878 0 782
21 19.4907 0 708
15 19.5502 0 810
3 19.5537 0 785
18 19.5557 0 734
9 19.5576 0 738
12 19.5614 0 792
6 19.5641 0 773
0 19.5869 0 799
21 19.5891 0 735
15 19.6487 0 822
3 19.6522 0 769
18 19.6546 0 742
9 19.6562 0 727
12 19.6608 0 784
6 19.6629 0 764
0 19.6853 0 794
21 19.6882 0 756
15 19.747 0 826
3 19.751 0 758
18 19.7531 0 737
9 19.7553 0 729
12 19.7595 0 778
6 19.7624 0 756
0 19.7844 0 786
21 19.7865 0 766
15 19.8459 0 822
3 19.8493 0 778
18 19.852 0 728
9 19.8542 0 749
6 19.8602 0 745
0 19.8829 0 774
21 19.8853 0 755
15 19.9447 0 815
3 19.949 0 804
18 19.9506 0 717
9 19.9528 0 766
12 19.9564 0 782
6 19.9593 0 751
0 19.9813 0 764
21 19.9841 0 739
15 20.0436 0 810
3 20.0468 0 818
18 20.0494 0 715
9 20.0513 0 768
12 20.0554 0 800
6 20.058 0 773
0 20.0799 0 782
21 20.0824 0 723
15 20.142 0 813
3 20.1457 0 806
18 20.1481 0 734
9 20.1497 0 758
12 20.1545 0 808
6 20.1565 0 789
0 20.1786 0 803
21 20.1813 0 731
15 20.2405 0 825
3 20.245 0 792
18 20.2469 0 750
9 20.2486 0 747
12 20.2534 0 801
6 20.2555 0 783
0 20.2779 0 811
21 20.2803 0 756
15 20.3391 0 835
3 20.3439 0 779
18 20.3458 0 753
9 20.3481 0 738
6 20.3547 0 774
0 20.3763 0 804
21 20.3786 0 776
15 20.4384 0 835
3 20.4426 0 774
18 20.4441 0 745
9 20.4466 0 749
12 20.4502 0 783
6 20.453 0 762
0 20.4749 0 792
21 20.4776 0 776
15 20.5367 0 830
3 20.541 0 802
18 20.5431 0 735
9 20.5456 0 769
6 20.5521 0 753
0 20.5741 0 782
21 20.5764 0 763
15 20.6359 0 824
3 20.6395 0 825
18 20.6421 0 725
9 20.6443 0 785
6 20.6501 0 771
0 20.6722 0 781
21 20.6747 0 746
15 20.7345 0 817
3 20.7389 0 826
18 20.7404 0 733
9 20.7423 0 778
12 20.746 0 816
6 20.7497 0 790
0 20.7708 0 802
21 20.7739 0 731
15 20.8338 0 826
3 20.837 0 815
18 20.8397 0 749
9 20.8411 0 768
12 20.8455 0 817
6 20.8477 0 800
0 20.8698 0 820
21 20.8729 0 750
15 20.932 0 838
3 20.9357 0 801
18 20.938 0 764
9 20.9403 0 758
12 20.944 0 810
6 20.9468 0 793
0 20.9692 0 822
21 20.9717 0 775
15 21.0312 0 847
3 21.0355 0 786
18 21.0372 0 764
9 21.0388 0 748
12 21.043 0 800
6 21.045 0 782
0 21.0679 0 812
21 21.0702 0 794
15 21.1289 0 844
3 21.1332 0 791
18 21.1361 0 755
9 21.1379 0 765
12 21.1412 0 791
6 21.1439 0 771
0 21.1657 0 801
21 21.1687 0 786
15 21.2286 0 838
3 21.2324 0 820
18 21.2342 0 743
9 21.2363 0 786
6 21.2433 0 766
0 21.2644 0 789
21 21.2672 0 770
15 21.3268 0 832
3 21.3307 0 839
18 21.3329 0 734
9 21.3345 0 797
12 21.3391 0 816
6 21.3415 0 786
0 21.364 0 797
21 21.3668 0 755
15 21.4258 0 827
3 21.4299 0 835
18 21.4322 0 746
9 21.4335 0 788
12 21.4381 0 829
6 21.4403 0 805
0 21.4622 0 818
21 21.4655 0 743
15 21.524 0 838
3 21.5277 0 822
18 21.531 0 764
9 21.5324 0 777
12 21.5362 0 826
6 21.5393 0 811
0 21.5606 0 833
21 21.5635 0 767
15 21.6227 0 849
3 21.6272 0 807
18 21.6293 0 778
9 21.6306 0 767
12 21.6353 0 817
6 21.6377 0 801
0 21.6597 0 829
21 21.6628 0 792
15 21.7217 0 856
3 21.7262 0 793
18 21.7284 0 773
9 21.7296 0 760
12 21.7338 0 807
6 21.7361 0 790
0 21.7585 0 818
21 21.7607 0 804
15 21.8201 0 851
3 21.8244 0 811
18 21.8264 0 761
9 21.8283 0 782
12 21.8321 0 798
6 21.8353 0 777
0 21.8573 0 806
21 21.8601 0 791
15 21.9191 0 844
3 21.9229 0 836
18 21.9254 0 750
9 21.9273 0 801
12 21.9309 0 814
6 21.9341 0 781
0 21.9564 0 796
21 21.9588 0 777
15 22.0176 0 838
3 22.0213 0 851
18 22.0248 0 743
9 22.0267 0 807
12 22.0296 0 829
6 22.0326 0 800
0 22.0547 0 811
21 22.0571 0 761
15 22.1173 0 836
3 22.1204 0 844
18 22.1228 0 757
9 22.1248 0 799
12 22.1285 0 840
6 22.131 0 817
0 22.1531 0 830
21 22.1566 0 755
15 22.2154 0 848
3 22.2194 0 828
18 22.2215 0 777
9 22.2232 0 785
12 22.2274 0 832
6 22.2305 0 819
0 22.252 0 843
21 22.2552 0 784
15 22.3145 0 859
3 22.3186 0 813
18 22.321 0 788
9 22.3224 0 775
12 22.3259 0 823
6 22.3286 0 809
0 22.3505 0 837
21 22.3535 0 804
15 22.413 0 863
3 22.4172 0 802
18 22.4198 0 783
9 22.4213 0 769
12 22.4254 0 816
6 22.4276 0 800
0 22.4496 0 828
21 22.4527 0 815
15 22.5119 0 859
3 22.5158 0 813
18 22.5183 0 773
9 22.52 0 788
12 22.5232 0 807
6 22.5268 0 789
0 22.5485 0 816
21 22.5511 0 804
15 22.6103 0 852
3 22.6145 0 841
18 22.6162 0 760
9 22.6181 0 808
12 22.6219 0 820
6 22.6253 0 787
0 22.6472 0 804
21 22.6499 0 788
15 22.7091 0 846
3 22.713 0 857
18 22.716 0 751
9 22.7168 0 817
12 22.7213 0 836
6 22.7233 0 806
0 22.746 0 818
21 22.7485 0 773
15 22.8084 0 843
3 22.8116 0 853
18 22.8145 0 763
9 22.8161 0 810
12 22.8199 0 848
6 22.8227 0 824
0 22.8446 0 837
21 22.8477 0 762
15 22.9066 0 853
3 22.9101 0 837
18 22.9128 0 781
9 22.915 0 796
12 22.9187 0 840
6 22.9212 0 827
0 22.9433 0 850
21 22.9458 0 788
15 23.0054 0 862
3 23.0095 0 819
18 23.0113 0 793
9 23.0134 0 781
12 23.0175 0 828
6 23.0202 0 815
0 23.0424 0 840
21 23.0445 0 809
15 23.1041 0 865
3 23.1084 0 801
18 23.1106 0 784
9 23.1122 0 772
12 23.1161 0 816
0 23.1404 0 827
21 23.1437 0 815
15 23.2032 0 857
3 23.2065 0 820
18 23.209 0 769
9 23.2108 0 792
12 23.2146 0 807
6 23.2179 0 784
0 23.2396 0 811
21 23.2419 0 798
15 23.3019 0 848
3 23.3058 0 842
18 23.3078 0 756
9 23.3101 0 807
12 23.3137 0 821
6 23.3165 0 786
0 23.3379 0 800
21 23.341 0 780
15 23.4008 0 839
3 23.4037 0 853
18 23.4062 0 746
9 23.4086 0 809
12 23.412 0 835
6 23.4153 0 806
0 23.4368 0 819
21 23.4398 0 759
15 23.4986 0 840
3 23.5025 0 839
18 23.5054 0 762
9 23.5065 0 796
12 23.5111 0 838
6 23.5143 0 821
0 23.5358 0 836
21 23.538 0 763
15 23.5981 0 849
3 23.6019 0 823
18 23.6045 0 777
9 23.6056 0 782
12 23.6095 0 829
6 23.613 0 816
0 23.6346 0 839
21 23.6373 0 786
15 23.6967 0 858
3 23.7 0 804
18 23.7027 0 782
9 23.7046 0 767
12 23.7086 0 815
6 23.7113 0 801
0 23.733 0 827
21 23.7364 0 805
15 23.7954 0 854
3 23.799 0 796
18 23.8014 0 769
9 23.8033 0 770
12 23.8078 0 802
6 23.8096 0 785
0 23.8323 0 811
21 23.835 0 799
15 23.8942 0 847
3 23.8981 0 817
18 23.9009 0 757
9 23.9022 0 786
12 23.9062 0 802
6 23.9087 0 773
0 23.9302 0 799
21 23.9335 0 783
15 23.993 0 839
3 23.9962 0 835
18 23.9993 0 745
9 24.0004 0 798
12 24.0047 0 815
0 24.0296 0 794
21 24.0319 0 766
15 24.0911 0 830
3 24.0957 0 842
18 24.0982 0 739
9 24.1 0 797
12 24.1035 0 828
0 24.1283 0 814
21 24.1306 0 746
15 24.1903 0 833
3 24.1938 0 827
18 24.1966 0 755
9 24.1981 0 783
12 24.2017 0 827
6 24.2052 0 812
0 24.2273 0 828
21 24.2292 0 754
15 24.2894 0 843
3 24.2926 0 811
18 24.2953 0 774
9 24.2966 0 770
12 24.3013 0 817
6 24.3032 0 804
0 24.3259 0 829
21 24.3281 0 778
15 24.3881 0 850
3 24.392 0 791
18 24.394 0 770
9 24.3954 0 754
12 24.3992 0 804
6 24.4028 0 789
0 24.4241 0 815
21 24.427 0 796
15 24.4862 0 846
3 24.4905 0 784
18 24.4927 0 760
9 24.4949 0 758
12 24.4982 0 793
6 24.5008 0 776
0 24.5239 0 802
21 24.5253 0 788
15 24.5851 0 837
3 24.5889 0 809
18 24.5914 0 746
9 24.5934 0 775
12 24.5973 0 794
6 24.6001 0 762
0 24.6216 0 787
21 24.6244 0 770
15 24.6838 0 828
3 24.6875 0 829
18 24.6903 0 732
9 24.6915 0 789
12 24.6958 0 810
6 24.6988 0 775
0 24.7208 0 789
21 24.7227 0 750
15 24.7823 0 819
3 24.7861 0 829
18 24.7891 0 732
9 24.7907 0 782
12 24.7951 0 821
0 24.8192 0 808
21 24.8222 0 732
15 24.8813 0 827
3 24.8849 0 811
18 24.8877 0 748
9 24.8892 0 767
12 24.8939 0 814
0 24.9181 0 821
21 24.921 0 752
15 24.9797 0 837
3 24.9835 0 792
18 24.9869 0 761
9 24.9878 0 752
12 24.9923 0 801
6 24.9948 0 787
0 25.0171 0 812
21 25.0198 0 774
15 25.0791 0 840
3 25.0831 0 774
18 25.085 0 755
9 25.0864 0 740
12 25.0912 0 789
6 25.0941 0 773
0 25.1153 0 798
21 25.1177 0 782
15 25.1779 0 832
3 25.1816 0 789
18 25.1843 0 742
9 25.1858 0 756
12 25.1902 0 780
6 25.1924 0 757
0 25.2145 0 784
21 25.2173 0 768
15 25.2766 0 824
3 25.2801 0 808
18 25.2831 0 730
9 25.2839 0 770
12 25.2879 0 791
6 25.2908 0 753
0 25.3128 0 771
21 25.3153 0 750
15 25.3751 0 816
3 25.3785 0 822
18 25.3811 0 719
9 25.3833 0 778
12 25.3873 0 802
0 25.4121 0 783
21 25.4139 0 732
15 25.4736 0 811
3 25.4779 0 814
18 25.4798 0 725
9 25.482 0 767
12 25.486 0 809
0 25.5107 0 799
21 25.5126 0 721
15 25.5728 0 819
3 25.5767 0 797
18 25.5787 0 739
9 25.5803 0 753
12 25.5848 0 801
6 25.5868 0 786
0 25.609 0 808
21 25.612 0 741
15 25.6717 0 826
3 25.675 0 780
18 25.6774 0 749
9 25.6789 0 740
12 25.6833 0 790
6 25.6857 0 775
0 25.7083 0 798
21 25.711 0 759
15 25.7699 0 829
3 25.7735 0 762
18 25.7765 0 744
9 25.7782 0 728
12 25.7816 0 779
6 25.7852 0 763
0 25.8063 0 786
21 25.8094 0 769
15 25.8683 0 823
3 25.8721 0 769
18 25.8751 0 733
9 25.877 0 738
12 25.881 0 769
6 25.8832 0 750
0 25.905 0 772
21 25.9084 0 755
15 25.9677 0 815
3 25.9718 0 790
18 25.9737 0 721
9 25.9749 0 752
12 25.979 0 777
6 25.9825 0 739
0 26.0045 0 759
21 26.007 0 738
15 26.0658 0 805
3 26.0705 0 807
18 26.0729 0 709
9 26.0746 0 763
12 26.0781 0 790
6 26.0807 0 753
0 26.1034 0 768
21 26.1052 0 720
15 26.1649 0 799
3 26.1688 0 802
18 26.1715 0 711
9 26.1726 0 754
12 26.1764 0 798
6 26.1794 0 768
0 26.202 0 784
21 26.2039 0 707
15 26.2641 0 808
3 26.2675 0 783
18 26.2703 0 726
9 26.272 0 739
12 26.2759 0 788
6 26.2778 0 772
0 26.3005 0 794
21 26.3034 0 727
15 26.3619 0 815
3 26.366 0 765
18 26.3682 0 735
9 26.3706 0 726
12 26.3747 0 777
6 26.3769 0 761
0 26.3989 0 784
21 26.4021 0 745
15 26.4615 0 817
3 26.4648 0 749
18 26.4677 0 731
9 26.4692 0 715
12 26.4734 0 766
0 26.4979 0 773
21 26.5008 0 753
15 26.5595 0 811
3 26.5638 0 753
18 26.5655 0 721
9 26.5681 0 722
12 26.5717 0 757
6 26.5741 0 738
0 26.5961 0 760
21 26.5991 0 742
15 26.6583 0 803
3 26.6626 0 773
18 26.6651 0 710
9 26.6664 0 719
12 26.6705 0 763
6 26.6732 0 726
0 26.6956 0 746
21 26.6978 0 724
15 26.7575 0 794
3 26.7615 0 791
18 26.7631 0 698
9 26.7651 0 734
12 26.7698 0 777
6 26.7721 0 738
0 26.794 0 755
21 26.7971 0 705
15 26.856 0 788
3 26.86 0 787
18 26.8624 0 699
9 26.8639 0 745
12 26.8679 0 784
6 26.8705 0 753
0 26.8928 0 771
21 26.8957 0 693
15 26.9547 0 795
3 26.9584 0 769
18 26.9609 0 711
9 26.9627 0 736
12 26.9667 0 758
0 26.9919 0 780
21 26.9943 0 710
15 27.0534 0 802
3 27.0578 0 753
18 27.0601 0 720
9 27.0612 0 724
12 27.0654 0 747
6 27.0682 0 748
0 27.0902 0 770
21 27.0932 0 729
15 27.1527 0 804
3 27.1557 0 735
18 27.1579 0 716
9 27.1602 0 710
12 27.1647 0 756
6 27.1667 0 735
0 27.1891 0 756
21 27.192 0 736
15 27.2514 0 798
3 27.2552 0 737
18 27.2568 0 707
9 27.2588 0 699
12 27.2628 0 765
6 27.266 0 723
0 27.2871 0 745
21 27.2904 0 725
15 27.3492 0 790
3 27.3534 0 758
18 27.3559 0 697
9 27.3577 0 704
12 27.3617 0 774
6 27.3644 0 713
0 27.3861 0 732
21 27.3894 0 710
15 27.4485 0 782
3 27.4526 0 774
18 27.4549 0 686
9 27.456 0 717
12 27.4609 0 767
6 27.4628 0 723
0 27.485 0 740
21 27.4883 0 692
15 27.5472 0 775
3 27.5506 0 774
18 27.5534 0 683
9 27.5551 0 725
12 27.5594 0 757
6 27.5623 0 732
0 27.5841 0 750
21 27.5867 0 680
15 27.6459 0 779
3 27.6498 0 760
18 27.6526 0 692
9 27.6535 0 723
12 27.6585 0 746
0 27.683 0 761
21 27.6855 0 687
15 27.7441 0 786
3 27.7489 0 744
18 27.7505 0 701
9 27.7519 0 713
12 27.7568 0 736
6 27.7596 0 737
0 27.7817 0 757
21 27.7839 0 706
15 27.8431 0 792
3 27.8467 0 727
18 27.85 0 705
9 27.8514 0 701
12 27.8554 0 738
6 27.8583 0 725
0 27.8803 0 745
21 27.8826 0 719
15 27.9421 0 787
3 27.9454 0 718
18 27.9486 0 697
9 27.9499 0 688
12 27.9541 0 748
6 27.9563 0 712
0 27.9791 0 732
21 27.9815 0 711
15 28.0409 0 779
3 28.045 0 736
18 28.0468 0 687
9 28.0482 0 686
12 28.0535 0 757
6 28.0558 0 702
0 28.0779 0 720
21 28.0806 0 697
15 28.1392 0 771
3 28.1434 0 754
18 28.1458 0 678
9 28.1474 0 697
12 28.1522 0 754
6 28.1543 0 704
0 28.1766 0 721
21 28.1793 0 681
15 28.2378 0 762
3 28.2417 0 759
18 28.2447 0 671
9 28.2456 0 709
12 28.2502 0 744
6 28.2531 0 717
0 28.275 0 735
21 28.2772 0 665
15 28.3365 0 766
3 28.3411 0 745
18 28.3433 0 679
9 28.345 0 708
12 28.3496 0 733
6 28.3519 0 728
0 28.3732 0 746
21 28.3766 0 674
15 28.4352 0 773
3 28.4398 0 727
18 28.4417 0 688
9 28.4434 0 697
12 28.448 0 722
6 28.4502 0 721
0 28.4722 0 739
21 28.4753 0 690
15 28.5349 0 777
3 28.5385 0 708
18 28.5411 0 689
9 28.5427 0 684
12 28.5472 0 727
6 28.5491 0 708
0 28.5713 0 726
21 28.5742 0 702
15 28.633 0 771
3 28.6367 0 706
18 28.6399 0 681
9 28.6411 0 672
12 28.6453 0 737
6 28.6476 0 696
0 28.67 0 713
21 28.6729 0 690
15 28.7315 0 762
3 28.7357 0 725
18 28.7378 0 671
9 28.7393 0 674
12 28.7442 0 743
6 28.7468 0 685
0 28.7689 0 701
21 28.7718 0 674
15 28.8303 0 754
3 28.8346 0 743
18 28.8367 0 661
9 28.8385 0 687
12 28.8426 0 735
6 28.8452 0 696
0 28.8678 0 713
21 28.8696 0 659
15 28.9299 0 749
3 28.9331 0 737
18 28.936 0 662
9 28.9368 0 696
12 28.942 0 725
0 28.9657 0 724
21 28.969 0 651
15 29.028 0 753
3 29.0322 0 724
18 29.0344 0 668
9 29.0357 0 690
12 29.0406 0 716
6 29.0428 0 711
0 29.0648 0 729
21 29.0674 0 661
15 29.127 0 759
3 29.1312 0 708
18 29.1336 0 675
9 29.1351 0 679
12 29.1392 0 707
6 29.1417 0 703
0 29.1636 0 721
21 29.1658 0 676
15 29.226 0 762
3 29.2289 0 691
18 29.232 0 675
9 29.2339 0 668
12 29.2381 0 715
6 29.2405 0 692
0 29.2624 0 709
21 29.2651 0 683
15 29.3249 0 755
3 29.3281 0 692
18 29.331 0 667
9 29.3324 0 658
12 29.3365 0 723
6 29.3389 0 681
0 29.3613 0 696
21 29.3639 0 672
15 29.4234 0 747
3 29.4269 0 709
18 29.4299 0 658
9 29.4309 0 660
12 29.4347 0 727
6 29.4374 0 672
0 29.4601 0 687
21 29.4628 0 658
15 29.5217 0 739
3 29.5261 0 723
18 29.5284 0 650
9 29.5301 0 669
12 29.5345 0 720
6 29.5366 0 679
0 29.5587 0 696
21 29.5607 0 645
15 29.6213 0 735
3 29.6244 0 720
18 29.6274 0 658
9 29.6283 0 679
12 29.6327 0 710
6 29.6355 0 690
0 29.6576 0 708
21 29.6604 0 637
15 29.7191 0 740
3 29.7229 0 704
18 29.726 0 665
9 29.7268 0 673
12 29.7316 0 701
6 29.7335 0 694
0 29.7556 0 712
21 29.7587 0 649
15 29.8184 0 745
3 29.8217 0 689
18 29.8245 0 663
9 29.8255 0 663
12 29.8303 0 695
6 29.833 0 687
0 29.8543 0 703
21 29.8571 0 663
15 29.9173 0 746
3 29.9203 0 673
18 29.9226 0 655
9 29.9241 0 653
12 29.9293 0 702
6 29.9311 0 676
0 29.9534 0 691
21 29.9564 0 666
15 30.016 0 739
3 30.0197 0 681
18 30.0214 0 647
9 30.0237 0 644
12 30.0273 0 710
6 30.0305 0 665
0 30.0518 0 679
21 30.0549 0 654
15 30.114 0 731
3 30.1182 0 697
18 30.1206 0 639
9 30.1225 0 649
12 30.1263 0 710
0 30.1514 0 676
21 30.1541 0 640
15 30.2129 0 723
3 30.217 0 708
18 30.2192 0 641
9 30.2207 0 658
12 30.2247 0 702
6 30.228 0 668
0 30.2499 0 685
21 30.2523 0 627
15 30.312 0 723
3 30.3155 0 697
18 30.3177 0 648
9 30.3196 0 662
12 30.3237 0 693
0 30.348 0 695
21 30.3513 0 628
15 30.4103 0 729
3 30.4144 0 683
18 30.4166 0 652
9 30.4187 0 655
12 30.4222 0 684
0 30.447 0 692
21 30.4494 0 641
15 30.5097 0 734
3 30.5128 0 667
18 30.5153 0 647
9 30.5174 0 645
12 30.5212 0 684
6 30.5236 0 667
0 30.5457 0 683
21 30.548 0 650
15 30.6083 0 729
3 30.6119 0 658
18 30.6137 0 640
9 30.6155 0 637
12 30.6196 0 691
6 30.623 0 658
0 30.6445 0 671
21 30.6474 0 645
15 30.7063 0 722
3 30.7106 0 672
18 30.7125 0 633
9 30.714 0 633
12 30.7193 0 697
6 30.7209 0 648
0 30.7433 0 660
21 30.7462 0 632
15 30.8057 0 713
3 30.8096 0 687
18 30.8121 0 628
9 30.8131 0 640
12 30.8174 0 691
6 30.8206 0 649
0 30.842 0 665
21 30.8444 0 620
15 30.9036 0 707
3 30.9081 0 687
18 30.9109 0 632
9 30.9115 0 646
12 30.9164 0 684
0 30.9406 0 673
21 30.943 0 610
15 31.0026 0 710
3 31.0068 0 675
18 31.0094 0 637
9 31.0104 0 645
12 31.0147 0 675
0 31.04 0 678
21 31.042 0 617
15 31.1012 0 714
3 31.1051 0 663
18 31.1079 0 639
9 31.1092 0 639
12 31.1134 0 669
0 31.1381 0 672
21 31.1409 0 626
15 31.2008 0 716
3 31.2044 0 648
18 31.2072 0 633
9 31.208 0 630
12 31.2127 0 672
0 31.2373 0 662
21 31.2395 0 632
15 31.2995 0 711
3 31.3029 0 644
18 31.3055 0 627
9 31.3065 0 622
12 31.3114 0 678
0 31.3357 0 653
21 31.3387 0 625
15 31.3973 0 704
3 31.4014 0 655
18 31.4039 0 621
9 31.406 0 620
12 31.4102 0 681
0 31.4341 0 644
21 31.4373 0 615
15 31.4965 0 696
3 31.5007 0 667
18 31.5026 0 617
9 31.5043 0 625
12 31.509 0 675
0 31.5329 0 649
21 31.5359 0 604
15 31.5955 0 691
3 31.5987 0 665
18 31.6019 0 621
9 31.6028 0 631
12 31.6075 0 666
0 31.6318 0 656
21 31.634 0 597
15 31.6938 0 693
3 31.6974 0 652
18 31.7 0 624
9 31.7019 0 628
12 31.7063 0 658
6 31.7085 0 645
0 31.7311 0 658
21 31.7333 0 604
15 31.7925 0 697
3 31.7964 0 638
18 31.7988 0 623
9 31.8001 0 620
12 31.805 0 653
6 31.8077 0 639
0 31.8295 0 651
21 31.8323 0 612
15 31.8913 0 696
3 31.895 0 627
18 31.8975 0 618
9 31.8995 0 613
12 31.904 0 658
6 31.9057 0 632
0 31.9285 0 642
21 31.9303 0 612
15 31.9898 0 690
3 31.9937 0 632
18 31.9963 0 612
9 31.9977 0 607
12 32.0026 0 663
6 32.0044 0 623
0 32.027 0 632
21 32.0293 0 603
15 32.0888 0 682
3 32.0926 0 643
18 32.0953 0 606
9 32.0968 0 609
12 32.1006 0 660
6 32.1038 0 620
0 32.1256 0 631
21 32.1286 0 593
15 32.1875 0 676
3 32.1919 0 647
18 32.1943 0 607
9 32.1952 0 613
12 32.1998 0 653
6 32.2022 0 623
0 32.2245 0 636
21 32.2266 0 585
15 32.2867 0 675
3 32.2898 0 638
18 32.2931 0 609
9 32.2938 0 614
12 32.2982 0 646
6 32.3009 0 627
0 32.323 0 641
21 32.3259 0 586
15 32.3854 0 676
3 32.3888 0 627
18 32.3909 0 611
